gsm_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pca_feature_set
GSM1045301	15.6697827809347	36.3652092899566	61.8516535521741	-13.4700481967001	-3.36021139351791	-13.5267092568616	-1.71305011709601	-7.63291197061284	1.87072070719942	10.3483895188125	top5000_MAD
GSM1045302	45.077692687245	99.7832042704785	51.8816587625959	9.52526207947008	4.91969872988759	-16.6402729346493	11.9518557327044	-1.05819287057363	-23.5043796644279	-2.97951150476529	top5000_MAD
GSM1045303	8.7611088655884	-8.27087275517179	0.308854742801989	-25.9109619518544	-2.76090267172357	7.57745775988316	-2.80842599234805	-3.90519207279959	5.6029460662566	-12.6121057632251	top5000_MAD
GSM1045304	10.065256439754	-30.932271970119	9.18433455979214	-7.95600050763058	-2.40731703664248	-6.43191252619921	-10.906843140007	-0.901839045790176	11.888117506237	-16.9402994389658	top5000_MAD
GSM1045305	41.1685263688267	-10.3712945326252	28.1854534952308	52.8524989679682	-10.2448078412607	-6.7105550605839	-18.7745973568629	13.0324655019997	10.3521136282268	-10.5195482635091	top5000_MAD
GSM1045306	8.75191790650085	7.53753132515254	-16.1200412127113	-12.29733616306	-16.9618562453867	4.02021989248578	33.4079044863326	26.3883930317543	21.5434367485797	15.9100883241972	top5000_MAD
GSM1045307	-6.68082359292394	-28.1779687289187	7.70755116449141	-26.8236442125283	13.2623284620388	-7.08580975307631	-9.7089697350039	3.23271566509707	9.41632366958463	-5.76915934412005	top5000_MAD
GSM1045308	14.6789198605985	-42.4060432896991	28.3857365700405	-25.982011282503	11.2211734246257	12.8811294296164	0.576945481290234	-15.9114952180085	-2.52204976577443	6.62863911262559	top5000_MAD
GSM1045309	22.1851802991788	-7.46220829749206	24.6669775227695	-7.91510302433181	-1.80457658798988	-4.48703450684694	13.8924339824993	-26.9889634851067	-0.715001389189552	5.9278613503447	top5000_MAD
GSM1045310	12.3349494158518	-46.2349811430188	12.812156494771	24.1724107025903	-9.09779396200139	8.84535724302626	-0.900336282484217	-15.5940617607666	-0.7875848667425	-8.35797819604794	top5000_MAD
GSM1045311	4.51855894583527	-31.6058602723448	6.86533043570652	1.19905410828193	4.20956209774516	-20.4293044073095	3.79180845456903	-6.21489881619637	1.82391139884581	3.29686434047098	top5000_MAD
GSM1045191	-55.2052795211146	16.5521333692936	-1.57499265293341	7.99001817620722	-0.659940658867015	2.59348315467197	8.48787317294311	-0.6706218081254	1.13929606361928	-8.93742233392179	top1000_MAD
GSM1045192	-24.2613240214716	-28.1469722639739	28.1277561896295	-17.6766383492157	-15.0518495133385	8.57406453874472	-8.04854425367073	10.6323955015393	9.7723458823701	-5.70118999474309	top1000_MAD
GSM1045193	4.85547240593015	-51.9545339743972	43.2703263304883	-28.2400190657156	-24.2282488749708	-22.5475929797882	6.14914710196491	-9.38946514314406	-2.68645134831507	1.36628669959094	top1000_MAD
GSM1045194	-2.6281009931533	1.51198852164746	17.9547374274179	18.3623399210594	-18.0242368324902	-7.65331136448378	7.34353628364517	3.5945171614843	4.69692204408799	-16.4652028940766	top1000_MAD
GSM1045195	-68.8836286320019	5.80805973252932	7.77619465605117	1.53878392339466	4.87400138509951	2.13618574067779	2.46642811089634	1.94896157953079	0.886670261008581	0.292254503996539	top1000_MAD
GSM1045196	-76.4609558227109	4.80667360735305	14.7024300456002	-5.40295519315495	9.98829344873231	3.59587457890793	1.43690388864669	-2.24846743961976	-1.65027408085907	6.24285828120322	top1000_MAD
GSM1045197	-69.8953495565244	5.44102356467361	2.71313408397795	3.56856833547668	7.04081474013608	3.29077264147175	3.55467928081439	-0.754026404082302	0.188216228896767	0.961886499555514	top1000_MAD
GSM1045198	-68.5228118845292	4.80987456234321	9.65695912392678	-11.3719943286474	10.7557246790081	3.90544266044424	2.34993546463803	-0.261931442787641	1.1249370043817	4.04504703787012	top1000_MAD
GSM1045199	-73.1793773031992	10.9093236654338	14.2013687722335	-0.670083919250633	11.6656073225433	2.87715536967213	0.854927680442872	-5.05383337477552	-1.91539614595714	8.93356965707816	top1000_MAD
GSM1045200	-40.4477372479444	15.1540487933188	-3.80827515527092	8.83909596914805	2.1330927320783	9.18574762989233	14.7811256516162	5.39556942476788	-4.09517676319081	-12.2449709541159	top1000_MAD
GSM1045201	-45.5618339466494	6.94355242775082	-9.37047082007738	15.2969269784991	-3.43339990611521	-4.18570623662225	2.22907527457039	1.4012466171802	-0.699879542040756	-7.72305541242291	top1000_MAD
GSM1045202	-68.3625275521644	7.38045643109671	-6.91460185477974	0.833585179739782	7.43631430022551	-1.73980728274947	-0.955271968736997	-2.94682176858444	1.06084581192904	1.65808835360763	top1000_MAD
GSM1045203	-62.3703069583356	3.23874813704521	21.3710190797255	8.56414326949852	-3.70471355420544	2.83800871457373	4.30693744143896	0.0477034212091226	-0.968152760825989	-0.259131401831073	top1000_MAD
GSM1045204	-76.6570222698461	4.25023468478527	12.3736580027142	-6.05612124660456	7.61780686034287	3.78525491339269	-0.658680857225073	-6.15552454034078	-0.15043878267089	4.12590414515671	top1000_MAD
GSM1045205	-72.683536564815	9.95517099042584	11.1568084234853	4.18973243430344	6.59395722964205	2.93049149201961	5.46325840854875	-2.74323443288867	-0.572003484460917	4.18277158611252	top1000_MAD
